,AES mean,AES std,MBF mean,MBF std,SR
Problema 1,,,127.321796954,48.4272089495,0.0
Problema 2,,,0.526056388024,0.291813144317,0.0
Problema 3,,,4.51463149794,1.65349117001,0.0
Problema 4,,,22.8939381156,9.92246833631,0.0
Problema 5,,,4.20943546685,0.510457783063,0.0
Problema 6,,,1.09708637043,0.0216542216731,0.0
Problema 7,,,6.32627750054,0.0,0.0
